path,size_bytes,mtime,ctime,suffix_or_type
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/point_rend/point_rend.yml,3301,2025-09-05 17:44:56,2025-09-05 17:44:56,.yml
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/point_rend/pointrend_r50_512x512_160k_ade20k.py,1014,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/point_rend/pointrend_r101_512x512_160k_ade20k.py,130,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/point_rend/pointrend_r50_512x1024_80k_cityscapes.py,216,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/point_rend/pointrend_r101_512x1024_80k_cityscapes.py,134,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/fastscnn/README.md,3343,2025-09-05 17:44:56,2025-09-05 17:44:56,.md
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/fastscnn/fast_scnn_lr0.12_8x4_160k_cityscapes.py,341,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/fastscnn/fastscnn.yml,1065,2025-09-05 17:44:56,2025-09-05 17:44:56,.yml
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/vit/upernet_deit-s16_512x512_80k_ade20k.py,348,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/vit/README.md,9422,2025-09-05 17:44:56,2025-09-05 17:44:56,.md
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/vit/upernet_vit-b16_mln_512x512_160k_ade20k.py,988,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/vit/upernet_deit-s16_ln_mln_512x512_160k_ade20k.py,427,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/vit/upernet_vit-b16_mln_512x512_80k_ade20k.py,987,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/vit/upernet_deit-b16_512x512_80k_ade20k.py,186,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/vit/vit.yml,8154,2025-09-05 17:44:56,2025-09-05 17:44:56,.yml
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/vit/upernet_vit-b16_ln_mln_512x512_160k_ade20k.py,1044,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/vit/upernet_deit-s16_mln_512x512_160k_ade20k.py,401,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/vit/upernet_deit-b16_512x512_160k_ade20k.py,187,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/vit/upernet_deit-b16_ln_mln_512x512_160k_ade20k.py,189,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/vit/upernet_deit-b16_mln_512x512_160k_ade20k.py,174,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/vit/upernet_deit-s16_512x512_160k_ade20k.py,349,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/emanet/README.md,5487,2025-09-05 17:44:56,2025-09-05 17:44:56,.md
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/emanet/emanet_r50-d8_769x769_80k_cityscapes.py,351,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/emanet/emanet_r101-d8_512x1024_80k_cityscapes.py,134,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/emanet/emanet_r50-d8_512x1024_80k_cityscapes.py,164,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/emanet/emanet_r101-d8_769x769_80k_cityscapes.py,133,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/emanet/emanet.yml,3256,2025-09-05 17:44:56,2025-09-05 17:44:56,.yml
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/swin/README.md,8724,2025-09-05 17:44:56,2025-09-05 17:44:56,.md
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/swin/swin.yml,5077,2025-09-05 17:44:56,2025-09-05 17:44:56,.yml
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/swin/upernet_swin_base_patch4_window7_512x512_160k_ade20k_pretrain_224x224_22K.py,177,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/swin/upernet_swin_base_patch4_window12_512x512_160k_ade20k_pretrain_384x384_22K.py,179,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/swin/upernet_swin_base_patch4_window7_512x512_160k_ade20k_pretrain_224x224_1K.py,403,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/swin/upernet_swin_tiny_patch4_window7_512x512_160k_ade20k_pretrain_224x224_1K.py,1274,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/swin/upernet_swin_small_patch4_window7_512x512_160k_ade20k_pretrain_224x224_1K.py,351,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/swin/upernet_swin_base_patch4_window12_512x512_160k_ade20k_pretrain_384x384_1K.py,473,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/new_runtime.py,329,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/default_runtime.py,321,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/models/setr_mla.py,2860,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/models/isanet_r50-d8.py,1291,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/models/pspnet_r50-d8.py,1271,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/models/fcn_unet_s5-d16.py,1512,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/models/segformer_mit-b0.py,993,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/models/upernet_swin.py,1590,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/models/apcnet_r50-d8.py,1302,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/models/upernet_r50.py,1301,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/models/deeplabv3_unet_s5-d16.py,1499,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/models/ocrnet_hr18.py,2196,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/models/ccnet_r50-d8.py,1258,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/models/segmenter_vit-b16_mask.py,998,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/models/dpt_vit-b16.py,1004,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/models/fpn_r50.py,1056,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/models/nonlocal_r50-d8.py,1315,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/models/twins_pcpvt-s_fpn.py,1349,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/models/twins_pcpvt-s_upernet.py,1594,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/models/fastfcn_r50-d32_jpu_psp.py,1502,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/models/upernet_vit-b16_ln_mln.py,1711,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/models/deeplabv3plus_r50-d8.py,1343,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/models/gcnet_r50-d8.py,1326,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/models/stdc.py,2721,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/models/fcn_r50-d8.py,1285,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/models/setr_naive.py,2365,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/models/psanet_r50-d8.py,1406,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/models/bisenetv2.py,2419,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/models/fcn_hr18.py,1646,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/models/dmnet_r50-d8.py,1302,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/models/deeplabv3_r50-d8.py,1273,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/models/icnet_r50-d8.py,2154,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/models/ocrnet_r50-d8.py,1385,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/models/fast_scnn.py,1759,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/models/dnl_r50-d8.py,1316,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/models/danet_r50-d8.py,1261,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/models/pointrend_r50.py,1704,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/models/pspnet_unet_s5-d16.py,1497,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/models/encnet_r50-d8.py,1435,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/models/ann_r50-d8.py,1346,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/models/emanet_r50-d8.py,1329,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/models/newpsp.py,1271,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/models/erfnet_fcn.py,1008,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/models/lraspp_m-v3-d8.py,766,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/models/cgnet.py,1110,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/models/setr_pup.py,2366,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/models/bisenetv1_r18-d32.py,2014,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/schedules/schedule_160k.py,397,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/schedules/schedule_20k.py,394,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/schedules/schedule_40k.py,394,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/schedules/schedule_80k.py,394,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/schedules/schedule_320k.py,382,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/schedules/schedule_self.py,975,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/datasets/potsdam.py,1783,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/datasets/cityscapes_768x768.py,1281,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/datasets/cityscapes_1024x1024.py,1283,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/datasets/drive.py,1915,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/datasets/rugd.py,1998,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/datasets/hrf.py,1915,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/datasets/coco-stuff10k.py,1926,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/datasets/cityscapes.py,1780,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/datasets/pascal_context_59.py,2024,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/datasets/ade20k.py,1844,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/datasets/pascal_voc12.py,1930,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/datasets/coco-stuff164k.py,1803,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/datasets/cityscapes_832x832.py,1281,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/datasets/chase_db1.py,1924,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/datasets/pascal_context.py,1998,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/datasets/cityscapes_769x769.py,1281,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/datasets/pascal_voc12_aug.py,261,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/datasets/stare.py,1917,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/datasets/loveda.py,1784,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/_base_/datasets/vaihingen.py,1783,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/dmnet/README.md,11193,2025-09-05 17:44:56,2025-09-05 17:44:56,.md
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/dmnet/dmnet_r50-d8_512x512_160k_ade20k.py,251,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/dmnet/dmnet_r101-d8_769x769_40k_cityscapes.py,132,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/dmnet/dmnet_r50-d8_512x1024_40k_cityscapes.py,163,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/dmnet/dmnet_r101-d8_512x1024_40k_cityscapes.py,133,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/dmnet/dmnet_r50-d8_769x769_40k_cityscapes.py,350,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/dmnet/dmnet_r50-d8_512x1024_80k_cityscapes.py,163,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/dmnet/dmnet_r101-d8_512x1024_80k_cityscapes.py,133,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/dmnet/dmnet.yml,7673,2025-09-05 17:44:56,2025-09-05 17:44:56,.yml
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/dmnet/dmnet_r101-d8_769x769_80k_cityscapes.py,132,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/dmnet/dmnet_r50-d8_512x512_80k_ade20k.py,250,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/dmnet/dmnet_r50-d8_769x769_80k_cityscapes.py,350,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/dmnet/dmnet_r101-d8_512x512_160k_ade20k.py,129,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/dmnet/dmnet_r101-d8_512x512_80k_ade20k.py,128,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/resnest/README.md,9023,2025-09-05 17:44:56,2025-09-05 17:44:56,.md
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/resnest/pspnet_s101-d8_512x1024_80k_cityscapes.py,265,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/resnest/deeplabv3plus_s101-d8_512x512_160k_ade20k.py,275,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/resnest/resnest.yml,6092,2025-09-05 17:44:56,2025-09-05 17:44:56,.yml
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/resnest/pspnet_s101-d8_512x512_160k_ade20k.py,261,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/resnest/deeplabv3plus_s101-d8_512x1024_80k_cityscapes.py,279,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/resnest/fcn_s101-d8_512x1024_80k_cityscapes.py,259,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/resnest/deeplabv3_s101-d8_512x512_160k_ade20k.py,267,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/resnest/deeplabv3_s101-d8_512x1024_80k_cityscapes.py,271,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/resnest/fcn_s101-d8_512x512_160k_ade20k.py,255,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/dnlnet/dnl_r50-d8_769x769_40k_cityscapes.py,348,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/dnlnet/README.md,10894,2025-09-05 17:44:56,2025-09-05 17:44:56,.md
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/dnlnet/dnl_r50-d8_512x1024_80k_cityscapes.py,161,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/dnlnet/dnl_r50-d8_512x512_160k_ade20k.py,249,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/dnlnet/dnl_r50-d8_512x512_80k_ade20k.py,248,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/dnlnet/dnl_r101-d8_769x769_40k_cityscapes.py,130,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/dnlnet/dnl_r101-d8_512x512_80k_ade20k.py,126,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/dnlnet/dnl_r101-d8_512x1024_40k_cityscapes.py,131,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/dnlnet/dnl_r101-d8_512x1024_80k_cityscapes.py,131,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/dnlnet/dnl_r101-d8_512x512_160k_ade20k.py,127,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/dnlnet/dnlnet.yml,7410,2025-09-05 17:44:56,2025-09-05 17:44:56,.yml
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/dnlnet/dnl_r50-d8_512x1024_40k_cityscapes.py,161,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/dnlnet/dnl_r50-d8_769x769_80k_cityscapes.py,463,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/dnlnet/dnl_r101-d8_769x769_80k_cityscapes.py,130,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/upernet/README.md,14076,2025-09-05 17:44:56,2025-09-05 17:44:56,.md
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/upernet/upernet_r50_769x769_40k_cityscapes.py,349,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/upernet/upernet_r101_512x512_80k_ade20k.py,127,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/upernet/upernet_r101_512x1024_40k_cityscapes.py,132,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/upernet/upernet_r101_512x512_20k_voc12aug.py,129,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/upernet/upernet_r50_512x512_20k_voc12aug.py,261,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/upernet/upernet_r50_512x512_160k_ade20k.py,250,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/upernet/upernet_r101_769x769_80k_cityscapes.py,131,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/upernet/upernet_r101_769x769_40k_cityscapes.py,131,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/upernet/upernet_r50_512x1024_80k_cityscapes.py,162,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/upernet/upernet_r50_512x1024_40k_cityscapes.py,162,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/configs/upernet/upernet_r50_512x512_40k_voc12aug.py,261,2025-09-05 17:44:56,2025-09-05 17:44:56,.py
